AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Lilly,SHIHTZU   ,SHIHTZ,White     ,Y,F,1,MOFFAT BEACH
D         ,M-Jay,MALTESEX  ,MALTES,BlackWhite,Y,M,0,DOONAN
D         ,Alfie,STAFFRDAM ,STAFFR,Black     ,Y,M,0,MONS
D         ,Lilly,DACHSHUND ,DACHSH,Chocolate ,Y,F,4,BUDERIM
Cat       ,Poe,MANX      ,MANX  ,BlueWhite ,Y,M,2,COOLUM BEACH
Cat       ,Rufus,DOMSH     ,DOMSH ,Ginger    ,Y,M,1,PEREGIAN SPRINGS
Cat       ,Zeta,DOMSH     ,DOMSH ,BlackWhite,Y,F,2,SIPPY DOWNS
Cat       ,Penny,DOMSH     ,DOMSH ,Tabby     ,Y,F,7,BUDERIM
D         ,Sparky,FOXTERRIE ,FOXTER,BlackWhite,Y,M,5,BEERWAH
D         ,Minnie,FOXTERRIE ,FOXTER,BlackWhite,Y,M,1,BEERWAH
D         ,Lainie,BRIARD    ,BRIARD,Black     ,Y,F,1,DULONG
Cat       ,Tiger,DOMSH     ,DOMSH ,Tabby     ,N,M,0,NAMBOUR
Cat       ,Smokie,RUSSIANBL ,RUSSIA,Grey      ,Y,M,3,NAMBOUR
D         ,Jaffa,JACKRUSSL ,JACKRU,WhiteBrown,N,M,4,BUDERIM
D         ,Maggie,JACKRUSSL ,JACKRU,White     ,Y,F,1,PEREGIAN SPRINGS
D         ,Luna,HUSKY     ,HUSKY ,WhiteTan  ,N,F,0,MARCOOLA
D         ,Moose McIntyre,DOGUEBOR  ,DOGUEB,Red       ,N,M,0,WOOMBYE
Cat       ,Millie,TURKISHVAN,TURKIS,White     ,Y,F,0,BARINGA
D         ,Snowy,STAFFRDBTX,STAFFR,White     ,Y,F,4,CURRIMUNDI
D         ,Charlie,SPOODLE   ,SPOODL,Chocolate ,Y,M,11,PEREGIAN SPRINGS
D         ,Brax,FOXTERRTYX,FOXTER,WhiteBlakT,N,M,4,BUDERIM
D         ,Winifred,MASTIFF   ,MASTIF,Tan       ,N,M,0,WURTULLA
D         ,Nitro Middleton,DACHSHUNDM,DACHSH,BlackTanSi,Y,M,3,MAROOCHYDORE
D         ,Greta,WOLFHOUND ,WOLFHO,BlueMerle ,N,F,1,EUDLO
D         ,Wolf,MALAMUTEA ,MALAMU,Grey      ,N,M,9,DIDDILLIBAH
D         ,Molly,KELPIEAUSX,KELPIE,BlackBroWh,Y,F,12,MAROOCHYDORE
Cat       ,Baby,DOMSH     ,DOMSH ,Tabby     ,Y,F,9,DIDDILLIBAH
D         ,La La,STAFFRDBTX,STAFFR,BlackWhite,Y,F,10,KULUIN
Cat       ,Mitzy,DOMSH     ,DOMSH ,Tortoise  ,Y,F,8,DIDDILLIBAH
D         ,Pierre,BULLDOGFR ,BULLDO,Brindle   ,Y,M,8,MOOLOOLABA
Cat       ,Sammy,DOMSH     ,DOMSH ,BlackBrinW,Y,M,15,PACIFIC PARADISE
Cat       ,Jewel,DOMSH     ,DOMSH ,Champagne ,Y,F,15,PACIFIC PARADISE
D         ,Blanche,LABRADOR  ,LABRAD,Yellow    ,Y,F,7,PALMWOODS
Cat       ,Olive,DOMSH     ,DOMSH ,Black     ,Y,F,4,MOUNT COOLUM
D         ,Archer,MASTIFFX  ,MASTIF,Brindle   ,N,M,8,COOLUM BEACH
Cat       ,Mylah,RAGDOLL   ,RAGDOL,SealPoint ,Y,M,5,COOLUM BEACH
D         ,Angus,COLLBORDR ,COLLBO,BlackWhite,N,M,0,CALOUNDRA WEST
Cat       ,Tia,DOMSH     ,DOMSH ,BrownTan  ,Y,F,0,BUDERIM
D         ,Buffy,BULLDOGAUS,BULLDO,BlackWhite,N,F,11,MERIDAN PLAINS
D         ,Storm,MIXED     ,MIXED ,Red       ,Y,F,3,BEERWAH
Cat       ,Mango,MAINE COON,MAINE ,Red       ,Y,M,3,TWIN WATERS
Cat       ,Masalah,DOMSH     ,DOMSH ,BlackWhite,Y,F,1,NAMBOUR
D         ,Bear Bear,LABRADOR  ,LABRAD,Caramel   ,Y,M,13,DOONAN
D         ,Cammie,LABRADOR  ,LABRAD,Cream     ,Y,F,11,DOONAN
D         ,Kito,RIDGEBACK ,RIDGEB,RedWheaten,N,M,0,BUDERIM
D         ,Bazinga,BULLARABX ,BULLAR,TriColour ,Y,M,4,GOLDEN BEACH
D         ,Angus,TERRIERWT ,TERRIE,White     ,Y,M,2,NAMBOUR
D         ,Danger,CANECORSO ,CANECO,Brindle   ,Y,M,9,WURTULLA
D         ,Charlie,LABRADOR  ,LABRAD,Black     ,Y,M,4,MINYAMA
Cat       ,Lily,DOMMH     ,DOMMH ,Brown     ,Y,F,3,MOFFAT BEACH
Cat       ,Cleo,DOMSH     ,DOMSH ,Silver    ,Y,F,1,MOFFAT BEACH
Cat       ,Oscar,BURMESE   ,BURMES,Brown     ,Y,M,1,BUDERIM
D         ,Arlo Murphy,COLLBORDR ,COLLBO,Wheaten   ,N,M,0,PARREARRA
D         ,Sunflower,BULLDOGFR ,BULLDO,Brindle   ,Y,F,1,WURTULLA
D         ,Cooper,MALTESEX  ,MALTES,Grey      ,Y,M,10,BUDERIM
D         ,Zepher,GREATDANEX,GREATD,BlueMerle ,Y,M,1,DULONG
D         ,Monty,SCHNAUZER ,SCHNAU,Black     ,N,M,10,TWIN WATERS
D         ,Coco,SHIHTZU   ,SHIHTZ,BlackWhite,Y,F,2,BUDERIM
Cat       ,Pepsi,DOMSH     ,DOMSH ,Tortoise  ,Y,F,10,PALMWOODS
Cat       ,Mei Mei,DOMSH     ,DOMSH ,Tabby     ,Y,F,2,PARREARRA
D         ,Jinx,KELPIEAUSX,KELPIE,Black     ,Y,M,8,BUDERIM
D         ,Bindi,SHIHTZUX  ,SHIHTZ,WhiteApric,N,F,1,BLI BLI
D         ,Posieden,STAFFRDAM ,STAFFR,Black     ,N,M,1,LITTLE MOUNTAIN
Cat       ,Stitch Elliot,DOMSH     ,DOMSH ,GreyWhite ,Y,M,3,DOONAN
D         ,Finley,WOLFHOUNDX,WOLFHO,Chocolate ,Y,M,1,MAROOCHY RIVER
D         ,Archie,LABRADOODL,LABRAD,Cream     ,Y,M,4,BUDDINA
D         ,Shiloh,GREATDANE ,GREATD,FawnWhite ,Y,F,1,MAROOCHYDORE
D         ,Bundy,COLLBORDR ,COLLBO,Black     ,N,M,0,SHELLY BEACH
D         ,Tigger,STAFFRDBTX,STAFFR,Brindle   ,Y,F,0,BARINGA
D         ,Buffy,CAVOODLE  ,CAVOOD,Gold      ,N,F,0,LITTLE MOUNTAIN
D         ,Gypsy,MALTESEX  ,MALTES,White     ,Y,F,13,LITTLE MOUNTAIN
D         ,Ava,SHARPEI   ,SHARPE,Tan       ,Y,F,4,LANDSBOROUGH
D         ,Winston,SPANIELCV ,SPANIE,WhiteTan  ,Y,M,4,GLASS HOUSE MOUNTAINS
D         ,Willow,SPANIELCV ,SPANIE,WhiteTan  ,Y,F,2,GLASS HOUSE MOUNTAINS
D         ,Baxter,STAFFRDBTX,STAFFR,Brindle   ,Y,M,0,MARCOOLA
Cat       ,Evie,ORIENTALSH,ORIENT,Black     ,Y,F,0,DOONAN
D         ,Remy,STAFFRDBT ,STAFFR,Blue      ,Y,F,1,TWIN WATERS
Cat       ,Teddy,BRITSHCAT ,BRITSH,Blue      ,Y,F,3,MOOLOOLABA
D         ,Lilly,COLLBORDR ,COLLBO,BlackWhite,Y,F,5,MALENY
D         ,Ozzie,TERRIER   ,TERRIE,Cream     ,Y,M,5,MALENY
D         ,Saffy Jumbo,MASTIFFX  ,MASTIF,Ginger    ,Y,F,0,BUDERIM
D         ,Sprokett,FOXTERRMNX,FOXTER,BlackTanWh,Y,M,4,MOUNTAIN CREEK
D         ,Lexi,LABRADOR  ,LABRAD,Black     ,Y,F,0,LITTLE MOUNTAIN
D         ,Lily,KELPIEAUS ,KELPIE,Black     ,Y,F,7,DULONG
D         ,Malcolm,CATTLEDOGX,CATTLE,CaramelWht,Y,M,5,DULONG
D         ,Buddy,RIDGEBACK ,RIDGEB,Brown     ,Y,M,4,BEERWAH
D         ,Mieko,LHASAAPSO ,LHASAA,Cream     ,Y,M,0,PALMWOODS
D         ,Wicket,SHIHTZU   ,SHIHTZ,BlackWhite,Y,M,6,BLI BLI
D         ,Jajaca Chamdeon,LABRADOODL,LABRAD,Black     ,Y,M,2,MOUNT COOLUM
D         ,Ted,LABRADOODL,LABRAD,Brown     ,Y,M,0,VALDORA
D         ,Chilli,CATTLEDOG ,CATTLE,Red       ,Y,F,11,DICKY BEACH
Cat       ,Chester,DOMSH     ,DOMSH ,Ginger    ,Y,M,4,MOUNTAIN CREEK
D         ,Domino,COLLBORDR ,COLLBO,BlackBlue ,Y,M,0,MOUNT COOLUM
D         ,Lily,SHIHTZUX  ,SHIHTZ,Cream     ,Y,F,1,LITTLE MOUNTAIN
Cat       ,Lily,BURMESE   ,BURMES,Lilac     ,Y,F,4,BUDERIM
D         ,Tilly,LABRADOR  ,LABRAD,Brown     ,Y,F,10,PEACHESTER
Cat       ,Raimi,DOMSH     ,DOMSH ,Silver    ,Y,F,1,SIPPY DOWNS
D         ,Frankie,LABRADOR  ,LABRAD,Black     ,Y,F,0,PEACHESTER
Cat       ,Oreo,DOMSH     ,DOMSH ,Black     ,Y,F,2,BUDERIM
D         ,Gympie Oreo,CAVOODLE  ,CAVOOD,Black     ,Y,M,0,LITTLE MOUNTAIN
D         ,Haider,MASTIFFX  ,MASTIF,TriColour ,Y,M,0,BUDERIM
D         ,Tango,FOXTERRIE ,FOXTER,TanWhite  ,Y,F,10,YANDINA
D         ,Bambi,STAFFRDAM ,STAFFR,BlueWhite ,N,F,3,MINYAMA
D         ,Kaos,BULLDOGBR ,BULLDO,BlackBroWh,N,M,0,NAMBOUR
D         ,Bam-Bam,STAFFRDBT ,STAFFR,Brindle   ,N,M,3,WOOMBYE
D         ,Gigi,CHIHUAHUA ,CHIHUA,Tan       ,Y,F,1,BUDERIM
D         ,Rosie,MASTIFTIBX,MASTIF,BlackTan  ,N,F,1,BUDERIM
D         ,Budda,STAFFRDAMX,STAFFR,Brindle   ,N,M,2,BUDERIM
Cat       ,Storm,CAT       ,CAT   ,Brown     ,Y,F,0,WURTULLA
D         ,Cosmo,LABRADOR  ,LABRAD,Gold      ,Y,M,0,NAMBOUR
D         ,Reggie,TERRIERCA ,TERRIE,WhiteTan  ,Y,M,4,DOONAN
Cat       ,Oska,RAGDOLL   ,RAGDOL,SealPoint ,N,M,0,CURRIMUNDI
D         ,Hannah,RETRIEVGD ,RETRIE,Cream     ,Y,F,0,WEYBA DOWNS
D         ,Ziggy,CATTLEDOGX,CATTLE,Black     ,Y,M,1,MOUNTAIN CREEK
D         ,Benji,STAFFRDAM ,STAFFR,TanWhite  ,N,M,3,MOUNTAIN CREEK
D         ,Indie,FOXTERRIE ,FOXTER,WhiteBlakT,N,F,0,MOUNTAIN CREEK
Cat       ,"Erebos ""Boe"" Johnstone",DEVON REX ,DEVON ,Silver    ,N,M,0,SIPPY DOWNS
D         ,Casper,WHITESWISS,WHITES,White     ,N,M,0,PARREARRA
D         ,Bonny,STAFFRDBT ,STAFFR,Blue      ,Y,F,0,CALOUNDRA
D         ,Charlie,SPITZGERMN,SPITZG,Gold      ,Y,M,1,BUDERIM
D         ,Buddy,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,13,BLI BLI
D         ,Maggie May,BULLDOGAUS,BULLDO,Brindle   ,Y,F,1,BOKARINA
D         ,Ted,FOXTERRIE ,FOXTER,WhiteBlack,N,M,1,BUDERIM
D         ,Molly,COLLBORDR ,COLLBO,RedWhite  ,Y,F,1,MOOLOOLAH VALLEY
D         ,Dusty,JACKRUSSL ,JACKRU,TriColour ,Y,M,1,MAROOCHYDORE
D         ,Shadow,HUSKYX    ,HUSKY,BlackWhite,Y,M,3,BLI BLI
D         ,Squirt,STAFFRDBTX,STAFFR,BlackGreyW,N,F,14,EUMUNDI
D         ,Otto,DACHSHUND ,DACHSH,Red       ,Y,M,0,MAPLETON
Cat       ,Eren,DOMSH     ,DOMSH ,BlackWhite,N,M,0,SIPPY DOWNS
D         ,Lizzie,KELPIEAUSX,KELPIE,TriColour ,Y,F,2,PEREGIAN SPRINGS
Cat       ,Gigi,RAGDOLL   ,RAGDOL,Tabby     ,Y,F,1,COES CREEK
D         ,Jury,BLOODHNDX ,BLOODH,Tan       ,Y,M,0,MOUNTAIN CREEK
D         ,Minnie,LABRADORX ,LABRAD,BlackWhite,N,F,0,BLI BLI
D         ,Ohana,DACHSHUND ,DACHSH,Tan       ,Y,F,3,NAMBOUR
D         ,Portia,DACHSHUND ,DACHSH,BlackTan  ,Y,F,3,NAMBOUR
D         ,Jesse,COLLBORDRX,COLLBO,BlackGrey ,Y,M,0,TOWEN MOUNTAIN
D         ,Zelda,POINTRGSH ,POINTR,Liver     ,Y,F,1,COES CREEK
D         ,Milo Winston,STAFFRDBTX,STAFFR,Fawn      ,Y,M,1,PARREARRA
D         ,Roxy,GREYHOUNDX,GREYHO,BlackTan  ,Y,F,2,ROSEMOUNT
D         ,Bailey,CHIHUAHUA ,CHIHUA,TriColour ,Y,M,6,CURRIMUNDI
Cat       ,Coco,BURMESE   ,BURMES,Brown     ,Y,F,5,PEREGIAN SPRINGS
D         ,Macey,STAFFRDBT ,STAFFR,Blue      ,N,F,0,AROONA
D         ,Archer,DACHSHUNDM,DACHSH,BlackTan  ,N,M,0,BUDERIM
Cat       ,Jaspurr,ABYSSINIAN,ABYSSI,Blue      ,Y,M,0,MOUNTAIN CREEK
D         ,Diesel,BULLDOGAUS,BULLDO,WhiteTan  ,N,M,0,BLI BLI
D         ,Captain,FOXTERRIEX,FOXTER,WhiteTan  ,Y,M,1,BUDERIM
D         ,Zues,STAFFRDAM ,STAFFR,BlueWhite ,N,M,0,GOLDEN BEACH
D         ,Bella,HUSKY     ,HUSKY ,Beige     ,Y,F,9,BLI BLI
Cat       ,BP,DOMSH     ,DOMSH ,Black     ,Y,M,9,BLI BLI
D         ,Whisky,LABRADORX ,LABRAD,BlackBrind,Y,M,2,SIPPY DOWNS
D         ,Chippy,CHIHUAHUAX,CHIHUA,Blonde    ,N,M,8,MAROOCHYDORE
D         ,Ziggy,BULLDOGFR ,BULLDO,RedBlack  ,N,F,0,CURRIMUNDI
D         ,Muz,TERRIERX  ,TERRIE,FawnBlack ,Y,M,0,MOUNTAIN CREEK
D         ,Doug,LABRADOR  ,LABRAD,Chocolate ,N,M,0,DULONG
D         ,Ruby,CAVOODLE  ,CAVOOD,Apricot   ,Y,F,0,BUDERIM
D         ,Wittles,TERRIERX  ,TERRIE,WhiteBrind,N,M,0,CURRIMUNDI
D         ,Honey,RETRIEVGD ,RETRIE,Cream     ,Y,F,1,BUDERIM
D         ,Sophie,POODLETOY ,POODLE,Black     ,Y,F,2,BUDERIM
D         ,Ochre,KELPIEAUS ,KELPIE,Red       ,N,M,0,MUDJIMBA
D         ,Jasper,COLLBORDR ,COLLBO,TriColour ,Y,M,1,BALMORAL RIDGE
D         ,Gunsha,STAFFRDAMX,STAFFR,Brown     ,N,M,14,CURRIMUNDI
D         ,Spartus,STAFFRDBTX,STAFFR,Brindle   ,Y,M,10,GLASS HOUSE MOUNTAINS
Cat       ,Clara,DOMSH     ,DOMSH ,WhiteGing ,Y,F,2,YANDINA
Cat       ,Lilly,RAGDOLL   ,RAGDOL,Blue      ,Y,F,0,WARANA
D         ,Hondo,LABRADORX ,LABRAD,Black     ,N,M,0,BARINGA
Cat       ,Lola,DOMSH     ,DOMSH ,GreyWhite ,N,F,0,BUDERIM
D         ,Rosie,BULLDOGAUS,BULLDO,Red       ,N,F,1,EUMUNDI
D         ,Arlo,KELPIEAUS ,KELPIE,BlackWhite,Y,M,1,WURTULLA
Cat       ,Betty,DOMSH     ,DOMSH ,GreyWhite ,N,F,5,BUDERIM
D         ,Sasha,KELPIEAUS ,KELPIE,Beige     ,Y,F,14,BUDERIM
D         ,Wilson,PUG       ,PUG   ,Black     ,Y,M,0,GLASS HOUSE MOUNTAINS
D         ,Kevin,LABRADOODL,LABRAD,White     ,N,M,0,BATTERY HILL
Cat       ,Molly,RAGDOLL   ,RAGDOL,SealPoint ,Y,F,0,BIRTINYA
Cat       ,Billy,MANX      ,MANX  ,WhiteGing ,Y,M,1,BEERWAH
D         ,Lizzy,CATTLEDOG ,CATTLE,Blue      ,Y,F,1,ELAMAN CREEK
D         ,Wilson,BULLARAB  ,BULLAR,BlackBroWh,N,M,3,CURRIMUNDI
D         ,Tybles,FOXTERRMN ,FOXTER,White     ,Y,M,6,WARANA
Cat       ,Cleo,DOMSH     ,DOMSH ,Tabby     ,Y,F,2,WARANA
D         ,Lexi,DACHSHUNDX,DACHSH,TanWhite  ,Y,F,0,PALMWOODS
D         ,Zed,DACHSHUNDX,DACHSH,Tan       ,Y,M,0,PALMWOODS
Cat       ,Soldier,DOMSH     ,DOMSH ,BlackBrown,N,F,0,SIPPY DOWNS
D         ,Scout,BULLDOGFR ,BULLDO,BeigeWhite,N,M,0,COOLUM BEACH
D         ,Chester,POINTRGSHX,POINTR,BlackBroWh,Y,M,0,PEREGIAN SPRINGS
D         ,Jax,BOXER     ,BOXER ,RedBlack  ,N,M,4,ALEXANDRA HEADLAND
D         ,Groot,MALTESE   ,MALTES,White     ,N,M,0,DIAMOND VALLEY
D         ,Gamora,MALTESE   ,MALTES,White     ,N,F,0,DIAMOND VALLEY
D         ,Timbre,STAFFRDBT ,STAFFR,Tan       ,N,M,0,EUDLO
D         ,Charlie,MOODLE    ,MOODLE,Ruby      ,N,M,0,PEREGIAN SPRINGS
D         ,Fiji,FOXTERRIEX,FOXTER,BlackWhite,Y,M,0,BLI BLI
D         ,Rosie,CAVOODLE  ,CAVOOD,Red       ,Y,F,0,PELICAN WATERS
D         ,Boris,STAFFRDBTX,STAFFR,White     ,Y,M,4,YAROOMBA
D         ,Yogi,SPITZGERMN,SPITZG,BlackWhite,Y,M,2,YAROOMBA
D         ,Chace,MALTESEX  ,MALTES,White     ,N,M,0,BEERWAH
D         ,Daisy,COLLBORDR ,COLLBO,Wheaten   ,Y,F,0,BARINGA
D         ,Mille,LABRADOR  ,LABRAD,Chocolate ,Y,F,2,KENILWORTH
D         ,Luna,GREATDANE ,GREATD,BlueGrey  ,Y,F,0,YANDINA
D         ,Bella,PAPPILLON ,PAPPIL,White     ,N,F,0,FLAXTON
D         ,Ishtar,STAFFRDAM ,STAFFR,Brindle   ,N,F,6,NAMBOUR
D         ,Nasa,LABRADOR  ,LABRAD,Yellow    ,N,F,0,PEREGIAN BEACH
D         ,Chilli,CHIHUAHUA ,CHIHUA,BeigeWhite,Y,F,4,WARANA
D         ,Charlie,BEAGLEX   ,BEAGLE,BrownWhite,Y,M,0,DOONAN
Cat       ,Snickers,TONKINESE ,TONKIN,Chocolate ,Y,F,1,MAROOCHYDORE
D         ,Zara,LABRADOR  ,LABRAD,Yellow    ,Y,F,1,COOLUM BEACH
Cat       ,Cindy,DOMSH     ,DOMSH ,Other     ,Y,F,0,BUDERIM
Cat       ,Bobby,DOMSH     ,DOMSH ,Black     ,Y,M,0,IMAGE FLAT
Cat       ,Riley,DOMSH     ,DOMSH ,BlackWhite,Y,F,0,PACIFIC PARADISE
D         ,Stitch,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,1,PARREARRA
D         ,winnie,MALTESEX  ,MALTES,White     ,N,M,9,BIRTINYA
D         ,paris-belle,BULLDOGFR ,BULLDO,TanBlack  ,N,F,1,BIRTINYA
Cat       ,Boo,RAGDOLL   ,RAGDOL,Other     ,Y,F,4,MOOLOOLABA
D         ,Louie,BEAGLE    ,BEAGLE,TriColour ,N,M,0,MAROOCHYDORE
D         ,Archie,BEAGLE    ,BEAGLE,TriColour ,N,M,0,MAROOCHYDORE
Cat       ,Ravioli,RAGDOLL   ,RAGDOL,WhiteGrey ,Y,F,0,PALMVIEW
D         ,Arlo,DACHSHUNDX,DACHSH,Tan       ,Y,M,7,CURRIMUNDI
D         ,Bronte,GREATDANEX,GREATD,BrindlWhit,Y,F,1,LITTLE MOUNTAIN
D         ,Jackie,COLLBORDR ,COLLBO,BlueWhite ,Y,F,1,ALEXANDRA HEADLAND
D         ,Pebbles,STAFFRDAM ,STAFFR,TriColour ,Y,F,1,BLI BLI
D         ,Molly,TERRIERSI ,TERRIE,Grey      ,Y,F,7,MOOLOOLAH VALLEY
D         ,Rayne,GREYHOUND ,GREYHO,Blue      ,Y,F,3,LITTLE MOUNTAIN
D         ,Busta,FOXTERRIEX,FOXTER,BlackWhite,N,M,12,BATTERY HILL
D         ,Angus,RIDGEBACKX,RIDGEB,Yellow    ,Y,M,3,BATTERY HILL
D         ,Zita,STAFFRDAM ,STAFFR,White     ,Y,F,0,DIDDILLIBAH
D         ,Chi-Chi,POMERANIAX,POMERA,BrownTan  ,Y,M,1,PEREGIAN SPRINGS
D         ,Theo,CAVOODLE  ,CAVOOD,WhiteTan  ,Y,M,6,MOUNTAIN CREEK
D         ,Cleo,SHIHTZUX  ,SHIHTZ,WhiteTan  ,Y,F,4,MOUNTAIN CREEK
D         ,Zorro,MALTESEX  ,MALTES,Black     ,N,M,0,BEERWAH
D         ,Porky,BULLDOGAUS,BULLDO,BrownTan  ,N,M,0,WURTULLA
Cat       ,Kahlua,DOMSH     ,DOMSH ,Tortoise  ,Y,F,1,BUDERIM
D         ,Murphy,LABRADORX ,LABRAD,Black     ,Y,M,4,LITTLE MOUNTAIN
Cat       ,Nuts,DOMSH     ,DOMSH ,Ginger    ,Y,M,9,LITTLE MOUNTAIN
D         ,Chase,MALTESEX  ,MALTES,White     ,Y,M,12,NAMBOUR
D         ,Nugget,KELPIEAUS ,KELPIE,BlackTan  ,Y,M,0,PACIFIC PARADISE
D         ,Bailey,COBBERDOG ,COBBER,Black     ,Y,M,0,BEERWAH
D         ,Ebony,STAGHOUNDX,STAGHO,Brindle   ,Y,F,1,DICKY BEACH
Cat       ,Bello,CAT       ,CAT   ,GreyWhite ,Y,M,8,ROSEMOUNT
D         ,Jasper,SPANIELCKX,SPANIE,White     ,Y,M,13,BARINGA
D         ,Coco,LABRADOR  ,LABRAD,Brown     ,Y,F,4,BARINGA
D         ,Molly,SPANIELCVX,SPANIE,Blonde    ,Y,F,14,BUDERIM
D         ,Holly,LABRADOR  ,LABRAD,Caramel   ,Y,F,1,LITTLE MOUNTAIN
D         ,Biscuit,PUG       ,PUG   ,Tan       ,Y,F,7,KULUIN
D         ,Molly,TERRIERX  ,TERRIE,GreyBlack ,N,F,8,MAPLETON
D         ,Indi,CAVOODLE  ,CAVOOD,Sandy     ,Y,F,1,ALEXANDRA HEADLAND
D         ,Layla Ghent,RETRIEVGD ,RETRIE,Gold      ,Y,F,3,MOUNT COOLUM
D         ,Oreo,STAFFRDBT ,STAFFR,BlackBrind,Y,F,3,CALOUNDRA
D         ,Leo,TERRIERAU ,TERRIE,BlackTan  ,Y,M,0,PEREGIAN SPRINGS
D         ,Carter,STAFFRDBT ,STAFFR,BrownWhite,Y,M,5,YANDINA
D         ,Milo,SPANIELCK ,SPANIE,TanWhite  ,N,M,1,LANDSBOROUGH
D         ,Ollie,SHIHTZUX  ,SHIHTZ,White     ,Y,M,1,LANDSBOROUGH
D         ,Charlie,MALTESEX  ,MALTES,White     ,N,M,0,MOUNTAIN CREEK
D         ,Matilda,STAFFRDBTX,STAFFR,Black     ,Y,F,7,BRIDGES
D         ,Cyril Ryan,FOXTERRIEX,FOXTER,TanWhite  ,Y,M,1,WURTULLA
D         ,Luna,BULLTERMN ,BULLTE,RedWhite  ,N,F,0,MAROOCHYDORE
Cat       ,Leo,RAGDOLL   ,RAGDOL,,Y,M,2,BIRTINYA
D         ,Sandy,SPANIELCK ,SPANIE,Gold      ,Y,F,1,BUDERIM
D         ,Millie,LABRADOR  ,LABRAD,Chocolate ,Y,F,2,SIPPY DOWNS
D         ,Digger,LABRADOR  ,LABRAD,Gold      ,Y,M,2,SIPPY DOWNS
D         ,Zorro,COLLBORDR ,COLLBO,BlackWhite,Y,M,0,MALENY
D         ,Axle,STAFFRDBTX,STAFFR,Tan       ,Y,M,0,MOOLOOLABA
D         ,Banjo,COLLBORDR ,COLLBO,BlackWhite,Y,M,0,LANDSBOROUGH
D         ,Nigel,CATTLEDOGX,CATTLE,BlueBlack ,Y,M,0,BURNSIDE
D         ,Harvey,GREATDANE ,GREATD,WhiteFawn ,Y,M,2,BARINGA
D         ,Murphy,GREATDANE ,GREATD,FawnWhite ,N,M,2,BARINGA
D         ,Zeus Cahill,LABRADOR  ,LABRAD,Black     ,Y,M,6,MINYAMA
Cat       ,Flour,DOMSH     ,DOMSH ,Tortoise  ,Y,F,0,PALMWOODS
Cat       ,Xe,DOMSH     ,DOMSH ,Tortoise  ,Y,F,0,PALMWOODS
D         ,Bruce,GREATDANEX,GREATD,Black     ,N,M,0,PEREGIAN BEACH
D         ,Luna,CAVOODLE  ,CAVOOD,Gold      ,Y,F,2,SIPPY DOWNS
D         ,Frankie,SPOODLE   ,SPOODL,CaramelWht,N,F,0,MUDJIMBA
D         ,Freddy,GROODLE   ,GROODL,Gold      ,N,M,0,MUDJIMBA
D         ,Jesse,TERRIER   ,TERRIE,WhiteTan  ,Y,M,9,BARINGA
D         ,Frank,STAFFRDBT ,STAFFR,Blue      ,N,M,0,YANDINA CREEK
Cat       ,Twinkle,RAGDOLL   ,RAGDOL,Lilac     ,Y,F,1,WOOTHA
D         ,Piper,COLLBORDR ,COLLBO,Wheaten   ,N,F,0,BARINGA
D         ,raffles,SALUKI    ,SALUKI,Cream     ,N,M,1,BUDERIM
D         ,Boston,BULLARAB  ,BULLAR,Tan       ,Y,M,2,YANDINA
D         ,Fergus,COLLBORDR ,COLLBO,BlackWhite,N,M,0,COOLUM BEACH
D         ,Murphy,BOXER     ,BOXER ,RedWhite  ,Y,M,3,NINDERRY
D         ,Freckles,CATTLEDOG ,CATTLE,RedWhite  ,Y,F,2,LANDSBOROUGH
D         ,Moana,DACHSHUNDM,DACHSH,Chocolate ,N,F,0,KULUIN
D         ,Henry,BULLDOGFR ,BULLDO,Tan       ,N,M,0,BUDERIM
D         ,Max,BULLMASTFX,BULLMA,BlackWhite,Y,M,3,BEERBURRUM
D         ,Echo Fisher,LABRADORX ,LABRAD,Beige     ,Y,M,10,BUDDINA
D         ,Dog,COLLBORDR ,COLLBO,BlackWhite,Y,M,10,MOUNT COOLUM
D         ,Lilly,STAFFRDBT ,STAFFR,FawnWhite ,Y,F,3,PELICAN WATERS
D         ,Skyla,COLLBORDRX,COLLBO,SmokeyGrey,Y,F,0,GLASS HOUSE MOUNTAINS
Cat       ,Coco,DOMLH     ,DOMLH ,SealPoint ,Y,F,1,MOUNTAIN CREEK
D         ,Betty Boo,COLLIEX   ,COLLIE,BlackWhite,Y,F,3,LANDSBOROUGH
D         ,Missy Moo,COLLBORDR ,COLLBO,BrownWhite,Y,F,11,LANDSBOROUGH
D         ,Simba,ROTTWEILRX,ROTTWE,Black     ,N,M,0,LITTLE MOUNTAIN
D         ,Nala,HEELER    ,HEELER,Red       ,Y,F,0,CALOUNDRA WEST
Cat       ,Opal,RAGDOLL   ,RAGDOL,WhiteBrown,Y,F,2,MOUNT COOLUM
Cat       ,Robyn,RAGDOLL   ,RAGDOL,WhiteBrown,Y,M,0,MOUNT COOLUM
Cat       ,Lucy,DOMSH     ,DOMSH ,Silver    ,Y,F,0,GLASS HOUSE MOUNTAINS
D         ,Wags,SPANIELCK ,SPANIE,Chocolate ,N,F,5,BURNSIDE
D         ,Lola Grant,SPOODLE   ,SPOODL,RedWhite  ,Y,F,0,PALMWOODS
